CASENUM HOUR LGT_COND WEATHER ALCOHOL TYP_INT REST_USE AIR_BAG SEVERITY VTRAFWAY VNUM_LAN VSPD_LIM VALIGN VSURCOND
201320933184 18 1 1 2 3 3 9 0 1 4 35 1 1
201320933232 15 1 2 2 1 3 9 1 3 2 75 1 2
201320933241 12 1 1 2 2 3 9 0 2 3 35 1 1
201320933321 18 1 2 2 1 7 9 0 2 2 65 2 2
201320933416 17 1 1 2 2 3 9 0 1 2 25 1 1
201320933445 9 1 1 2 1 3 1 1 2 2 75 1 1
201320933544 14 1 7 2 1 7 0 0 3 2 75 1 1
201320933661 20 3 2 2 2 3 9 0 3 3 45 1 2
201320933680 5 3 1 2 1 3 8 0 3 2 75 1 1
201320933741 7 1 1 2 1 3 9 0 2 2 75 1 1
201320933783 17 5 1 2 3 3 9 0 1 2 25 1 1
201320933958 20 2 1 2 1 7 20 0 2 2 65 1 1
201320934067 6 3 1 2 2 2 0 0 3 3 50 1 1
201320934077 11 1 1 2 3 3 9 0 2 3 35 1 1
201320934102 13 1 1 2 1 3 9 1 2 2 45 1 1
201320934133 19 2 1 2 2 3 2 1 1 2 50 1 1
201320934345 14 1 1 2 2 0 0 0 1 2 65 1 1
201320934406 23 2 1 2 1 3 9 1 1 4 55 1 1
201320934478 0 2 1 1 1 2 9 0 2 2 65 1 1
201321317805 4 3 1 2 1 3 9 1 1 4 40 1 1
201321317827 23 3 10 2 1 3 9 1 3 5 55 1 1
201321317870 10 1 10 2 1 3 8 1 3 5 65 1 1
201321317871 10 1 2 2 1 3 9 1 3 4 65 3 2
201321317920 18 1 1 2 1 3 9 1 3 2 35 3 1
201321318601 2 3 1 2 1 3 9 1 3 3 55 1 1
201322024839 19 2 2 2 1 3 0 0 1 2 50 1 4
201322025509 17 5 2 2 1 3 20 1 1 2 35 1 2
201322025622 2 3 1 2 1 3 1 1 1 2 40 2 1
201322025785 8 1 1 2 1 7 1 1 1 4 35 1 4
201322025888 10 1 1 2 3 7 20 1 1 4 35 1 1
201322026041 11 2 1 1 1 3 20 0 3 3 70 2 4
201322026264 6 3 1 2 2 3 20 0 6 1 30 1 1
201322026376 21 2 10 1 1 2 1 0 3 5 60 1 1
201322026659 16 5 2 2 3 3 1 0 1 2 40 1 2
201322027415 17 1 10 2 1 3 20 0 3 3 45 1 2
201322027589 15 1 1 1 1 3 1 1 1 2 35 1 1
201322027736 2 3 10 1 1 3 20 0 1 4 35 2 2
201322027833 17 3 4 2 1 3 1 0 3 4 70 1 3
201322027917 19 3 1 2 2 3 2 1 1 4 35 1 1
201322027927 4 3 2 2 2 3 20 1 3 2 35 1 2
201322027938 22 2 2 2 1 3 0 1 1 2 35 3 2
201322027984 20 3 1 2 1 3 20 1 3 2 35 1 1
201322028058 20 3 1 2 2 3 20 1 3 2 35 4 1
201322028127 19 2 2 2 1 3 20 0 3 3 60 1 2
201322028589 2 2 1 1 1 7 1 1 1 2 35 1 1
201322028847 11 1 1 2 1 3 1 1 1 4 35 2 1
201322028867 22 3 1 1 2 3 20 0 1 2 25 1 1
201322028940 1 3 2 2 1 3 1 1 2 4 35 1 2
201322029069 3 3 1 1 1 3 3 1 3 4 60 1 1
201322029176 3 2 1 2 1 3 1 1 1 2 25 1 2
201322029351 8 1 1 2 1 7 20 1 6 3 60 2 1
201322029384 4 3 1 1 1 3 0 1 3 2 40 4 1
201322029438 8 1 1 2 2 3 20 0 1 4 35 1 1
201322029505 2 2 10 2 1 3 1 0 1 2 35 1 1
201322029667 8 1 10 2 1 3 8 1 3 3 70 3 2
201322029688 18 1 1 2 2 3 1 1 2 2 35 1 1
201322029694 11 1 1 2 2 3 20 1 1 2 30 1 1
201322029707 18 1 2 2 1 3 1 1 4 3 60 1 2
201322029776 15 1 1 2 1 3 20 0 3 3 60 1 1
201322029928 1 3 10 1 2 3 1 1 3 2 40 1 1
201322029929 0 3 10 2 2 3 8 1 1 2 35 1 1
201322030184 16 1 1 2 1 3 20 0 5 4 35 1 1
201322030332 1 2 2 1 1 3 20 1 1 2 45 2 2
201322030334 8 1 10 2 1 3 20 1 1 4 35 1 2
201322030519 1 3 1 1 1 3 8 1 2 2 35 1 1
201322030822 16 1 1 2 3 3 20 0 3 3 45 1 1
201322031025 5 4 1 2 1 3 1 1 3 3 60 1 1
201322031072 0 3 1 1 1 3 8 0 3 4 60 1 1
201322031077 17 1 1 2 1 3 1 0 3 2 60 1 1
201322031240 9 1 1 2 2 3 1 1 2 2 35 1 1
201322031448 13 1 1 2 1 3 20 1 3 3 60 1 1
201322031543 1 3 1 1 1 7 1 1 3 2 60 1 1
201322031546 15 1 10 2 2 3 1 1 2 1 35 1 1
201322031561 13 1 1 2 1 3 20 1 3 2 35 1 1
201322031728 12 1 1 2 1 3 20 0 1 2 35 1 1
201322031788 15 1 1 1 3 7 20 1 1 1 35 2 1
201322031797 18 1 1 2 6 3 20 0 4 2 45 3 1
201322031825 10 1 1 2 1 3 8 1 3 4 60 1 1
201322032029 16 1 1 2 1 3 20 0 5 4 30 1 1
201322032148 20 1 1 1 1 3 0 1 1 2 35 2 1
201322032528 16 1 1 2 1 3 20 1 1 2 35 2 1
201322032770 17 1 1 2 3 3 20 0 1 3 35 1 1
201322032942 18 1 1 1 3 3 20 0 1 2 35 1 1
201322033043 18 1 10 2 3 3 20 0 1 2 25 3 1
201322033136 18 1 1 1 1 7 0 1 1 2 40 2 1
201322033183 3 2 1 1 1 3 8 1 4 1 50 1 1
201322033242 8 1 1 2 1 3 20 0 3 5 60 1 1
201322033284 18 5 2 2 1 3 20 0 1 2 30 2 2
201322033341 23 3 2 2 1 7 0 0 1 2 50 1 2
201322033362 11 1 1 2 2 3 0 0 1 5 35 1 1
201322033388 8 1 1 2 1 2 20 0 1 2 30 3 1
201322033486 16 1 1 2 6 3 20 0 2 2 40 1 1
201322033631 18 1 1 2 1 3 1 0 1 2 45 3 1
201322033698 15 1 1 2 1 3 1 1 1 2 35 1 1
201322033790 21 3 1 2 1 3 8 1 3 4 60 1 1
201322033797 23 2 2 2 1 3 20 1 1 2 50 3 2
201322033803 21 3 1 2 1 7 1 1 3 4 60 3 1
201322033874 15 1 1 2 3 3 2 0 1 2 35 1 1
201322033904 10 1 10 2 1 3 8 1 2 3 60 1 1
201322034022 18 1 1 2 2 3 1 0 1 2 30 1 1
201322034033 13 1 1 2 1 3 0 0 3 3 45 1 1
201322034065 19 2 2 2 2 3 1 1 1 2 35 1 2
201322034139 18 1 1 2 1 3 20 1 2 2 45 1 1
201322034313 21 2 10 2 1 7 1 1 1 2 45 1 1
201322034643 17 1 1 2 1 3 1 0 1 2 35 1 1
201322034705 17 5 1 2 3 3 0 0 3 2 35 3 1
201322034736 17 1 1 2 4 3 8 1 1 2 40 1 1
201322034775 8 1 2 2 2 7 0 1 3 2 35 1 6
201322034903 14 1 10 2 1 3 20 0 3 5 65 1 1
201322035003 15 1 1 2 1 3 20 0 6 1 60 1 1
201322035103 12 1 1 2 1 3 0 0 2 2 30 1 1
201322035373 15 1 10 2 3 3 20 1 1 4 40 1 1
201322035410 0 3 10 2 2 1 0 1 1 4 35 1 1
201322035463 15 1 2 2 1 3 20 0 2 2 35 1 2
201322035656 23 2 1 2 1 3 20 0 3 2 60 1 1
201322035670 20 3 10 1 1 7 1 1 1 2 35 1 1
201322035672 15 1 10 2 2 3 1 1 1 2 30 1 1
201322035686 20 3 1 2 3 3 20 1 1 4 35 1 1
201322035858 23 3 10 1 3 3 8 1 3 3 35 1 1
201322036026 10 1 2 2 2 3 1 1 5 4 30 1 2
201322036172 22 3 2 2 1 3 20 0 3 2 60 1 2
201322036641 21 2 1 2 1 3 1 1 2 1 35 1 1
201322036692 14 1 10 1 1 3 8 1 1 2 45 2 1
201322036942 7 1 1 2 3 3 20 0 2 1 35 1 2
201322036977 17 3 1 2 1 3 20 0 2 1 30 1 1
201322037280 14 1 1 2 2 3 1 1 1 4 45 1 1
201322037529 13 1 1 2 1 3 1 0 5 4 35 1 1
201322037574 21 3 2 2 2 7 0 1 3 2 55 1 2
201322037592 6 3 4 2 1 3 20 1 1 3 35 1 3
201322037808 11 1 10 1 1 3 1 1 3 5 60 1 2
201322037842 19 3 10 2 1 3 0 0 3 3 60 1 1
201322037848 2 3 5 1 1 3 8 1 5 2 35 3 1
201322353162 16 5 10 2 2 3 20 0 1 4 30 1 1
201322353759 8 1 10 2 1 3 0 1 1 2 30 1 2
201322353961 19 3 10 2 2 3 20 0 4 3 25 1 2
201322354001 14 1 2 2 2 3 20 0 1 2 30 1 2
201322354490 18 5 1 2 2 3 20 0 1 2 25 1 1
201322354826 21 3 2 1 1 3 20 0 6 3 60 1 2
201322354870 3 3 10 2 1 3 1 1 1 2 30 2 1
201322355074 14 1 10 2 1 3 1 0 3 4 60 1 1
201322355398 16 1 2 2 1 3 20 1 3 5 60 1 2
201322355487 12 1 10 2 1 3 0 0 1 4 35 1 1
201322355761 7 1 1 2 1 3 20 0 3 4 60 1 1
201322355801 20 3 10 2 1 3 20 1 3 3 30 1 1
201322355827 17 5 10 2 3 3 1 0 5 6 30 1 1
201322355863 10 1 10 2 2 3 20 0 4 2 30 1 2
201322355864 16 1 10 1 2 7 1 1 3 3 45 1 1
201322355865 9 1 2 2 2 3 8 1 5 5 35 1 2
201322356024 20 3 10 2 2 3 20 0 1 4 30 1 1
201322356134 12 1 10 2 1 3 1 0 5 6 35 1 1
201322356296 16 5 1 2 1 3 20 0 1 2 30 1 2
201322356318 17 1 1 2 1 3 20 1 1 2 30 4 1
201322356332 14 1 10 2 1 3 20 1 1 4 35 1 1
201322356387 15 1 1 2 2 3 20 0 1 4 30 1 1
201322356510 17 1 1 2 4 3 20 1 1 2 30 1 1
201322356654 14 1 1 2 1 3 20 0 1 2 30 1 1
201322356674 18 1 1 2 3 3 20 0 1 2 30 1 1
201322356677 14 1 1 2 3 3 2 1 5 6 35 1 1
201322356962 12 1 2 2 2 3 1 1 1 2 30 1 2
201322357193 5 3 10 1 1 3 1 1 3 2 50 4 1
201322357350 17 1 1 2 2 3 20 0 1 2 25 1 1
201322357361 11 1 1 2 2 3 20 1 4 1 35 1 1
201322357362 12 1 1 1 1 7 1 1 1 4 30 2 1
201322357390 10 1 2 2 1 3 1 0 3 4 60 1 2
201322357632 13 1 1 2 1 3 20 0 1 2 30 1 1
201322357752 13 1 1 2 1 3 0 0 3 5 60 1 1
201322358076 14 1 1 2 2 3 20 0 1 2 30 1 1
201322358490 13 1 1 2 3 3 20 1 1 2 30 2 1
201322358627 16 1 1 2 2 3 20 0 1 2 25 1 1
201322358808 12 1 1 2 1 3 20 0 1 2 25 1 1
201322358831 9 1 1 2 2 3 20 0 2 1 30 1 1
201322359389 13 1 1 2 2 3 20 0 1 2 20 1 1
201322359587 16 1 1 2 2 3 20 0 1 2 30 1 1
201322359673 3 3 1 1 3 3 8 1 6 1 30 1 1
201322359674 4 3 1 2 1 3 1 1 3 3 60 1 1
201322359675 14 1 2 2 1 3 1 1 3 4 60 1 2
201322359711 12 1 1 2 2 3 20 1 1 2 30 1 1
201322359738 9 1 1 2 1 3 20 0 1 2 30 1 1
201322360027 18 1 2 2 2 3 20 0 5 2 35 1 2
201322360217 13 1 2 2 2 3 20 0 4 4 30 1 2
201322360430 12 1 10 2 1 3 1 1 3 5 60 1 1
201322360878 18 1 10 2 1 3 20 0 1 2 30 1 1
201322360973 0 3 1 2 1 3 1 0 3 4 60 1 1
201322361207 12 1 1 2 4 3 20 0 1 2 30 1 1
201322361221 15 1 1 2 2 3 20 0 1 2 20 1 1
201322361231 16 1 1 2 10 3 20 0 1 2 30 3 1
201322361240 16 1 1 2 3 3 20 0 1 2 25 1 1
201322361257 19 1 1 2 3 3 20 0 1 4 35 1 1
201322361570 16 1 1 2 2 3 20 0 1 2 25 1 1
201322361623 18 1 1 2 2 3 8 0 1 2 25 1 1
201322361628 15 1 1 2 1 3 1 1 3 3 35 1 1
201322361807 8 1 10 2 1 3 20 0 1 4 35 1 1
201322361819 8 1 1 2 3 3 20 0 1 2 30 1 1
201322361833 16 1 1 2 2 3 20 0 1 2 30 1 1
201322361856 18 1 1 2 2 3 0 1 1 2 30 1 1
201322362098 15 1 1 2 2 3 20 1 1 4 30 1 1
201322362122 12 1 1 2 2 3 20 1 5 3 35 1 1
201322362135 16 1 1 2 2 3 20 0 1 4 30 1 1
201322362323 18 1 1 2 2 3 20 0 1 2 30 1 1
201322362418 23 2 1 2 1 3 1 0 3 4 60 1 1
201322362766 17 1 2 2 2 3 1 0 1 4 30 1 2
201322363162 16 1 1 2 3 3 20 0 4 2 30 1 1
201322363204 7 1 2 2 1 3 20 0 2 2 40 1 2
201322363325 5 3 2 1 1 3 1 0 3 4 60 1 2
201322363533 14 1 1 2 1 3 20 0 1 4 30 1 1
201322363562 17 1 1 2 2 1 20 0 1 2 35 1 1
201322363766 18 5 1 2 2 3 1 0 3 2 30 1 1
201322363767 15 1 1 2 2 2 20 0 1 4 30 1 1
201322363817 5 3 10 1 1 3 20 1 1 2 25 3 2
201322363892 16 1 1 2 1 3 20 0 3 4 60 1 1
201322363894 12 1 1 2 1 3 20 0 3 5 60 1 1
201322363909 14 1 1 2 1 3 20 0 3 4 45 1 1
201322364052 15 1 10 2 2 3 20 0 4 3 25 1 2
201322364098 15 1 1 2 2 3 20 1 1 2 30 1 1
201322364282 11 1 10 2 1 3 1 1 1 2 30 1 2
201322364791 19 3 1 2 2 3 20 0 1 2 25 1 1
201322364838 1 3 1 2 1 3 8 1 1 4 35 1 1
201322364839 0 3 10 1 1 3 1 1 2 2 40 2 1
201322364935 13 1 1 2 1 3 20 0 4 4 60 1 1
201322365217 9 1 1 2 1 3 0 0 1 2 25 1 1
201322365411 7 4 1 2 1 3 20 1 1 2 30 1 1
201322365474 7 3 10 2 2 3 20 1 2 2 30 1 1
201322365645 14 1 10 2 2 3 20 0 1 2 30 1 2
201322365697 8 1 2 2 1 3 20 0 2 2 30 1 2
201322366034 17 3 2 2 1 3 1 0 1 4 30 1 2
201322366041 22 3 1 2 1 3 0 1 3 4 40 1 1
201322366178 6 3 2 2 1 3 20 0 3 4 60 1 2
201322366256 6 2 5 2 1 3 0 1 3 5 60 2 2
201322366257 19 3 1 2 1 3 9 1 3 5 60 1 1
201322367175 18 3 1 2 1 3 20 0 3 4 60 1 1
201322367329 14 1 1 2 1 3 2 1 1 5 30 1 1
201322367347 8 1 1 2 1 3 20 1 4 2 60 1 1
201322367458 17 3 1 2 3 3 20 0 1 2 30 1 1
201322367468 12 1 2 2 1 3 1 1 1 4 30 3 2
201322367568 17 3 2 2 1 3 1 1 4 3 40 1 2
201322367620 3 3 1 2 1 3 20 1 3 4 60 1 4
201322367697 13 1 10 2 2 3 1 0 1 4 30 1 2
201322368595 13 1 1 2 2 3 20 1 1 2 30 1 1
201326637613 7 1 10 2 2 3 9 1 2 2 40 1 2
201326637748 8 1 1 2 1 3 9 1 1 4 40 1 1
201326637800 14 1 1 2 1 3 9 1 5 4 55 1 1
201326638555 17 1 1 2 1 3 9 1 1 2 45 1 1
201326640787 11 1 1 2 1 3 20 1 1 2 45 2 1
201328002811 3 2 2 2 1 3 1 1 1 2 55 3 2
201328002813 14 1 10 2 3 3 20 0 1 2 55 1 2
201328002815 19 2 1 2 1 3 1 0 1 2 35 1 4
201328002841 13 1 2 2 1 3 20 0 1 2 45 4 2
201328002844 16 1 2 2 1 3 1 0 1 2 45 1 2
201328002883 16 1 4 2 1 3 1 1 1 2 45 4 4
201328002923 13 1 1 2 3 3 20 1 1 2 35 1 2
201328002951 22 2 1 2 1 3 1 1 1 2 45 1 1
201328002953 12 1 10 2 1 3 1 1 1 2 55 3 1
201328002992 8 1 10 2 1 3 1 1 1 2 55 1 2
201328002998 19 2 10 2 1 7 20 1 1 2 55 4 4
201328003045 4 2 1 1 1 3 1 0 1 3 55 4 1
201328003046 23 2 1 2 1 7 1 1 1 2 55 4 1
201328003082 16 1 1 2 1 3 20 0 1 2 55 3 1
201328003083 1 3 2 2 1 3 20 0 1 2 35 1 2
201328003084 11 1 1 2 1 3 20 0 1 2 55 2 5
201328003089 16 1 10 2 1 3 1 0 1 2 35 1 2
201328003096 21 2 1 2 1 3 0 0 1 2 55 2 1
201328003104 15 1 10 2 1 3 0 0 1 2 55 4 1
201328003168 23 2 1 1 1 7 1 1 1 2 55 3 1
201328003184 19 1 1 1 1 3 0 0 1 2 55 4 1
201328003192 18 1 1 2 1 3 20 0 1 1 15 1 1
201328003241 13 1 10 2 1 3 20 1 1 2 55 4 2
201328003245 8 1 1 2 1 3 20 0 1 3 55 3 1
201328003246 21 2 10 2 1 3 1 0 1 2 55 2 2
201328003262 18 1 10 2 1 3 20 1 1 2 55 2 1
201328003270 2 2 10 2 1 3 20 0 1 2 55 3 2
201328003273 20 2 1 1 1 7 20 0 1 2 55 2 1
201328003286 15 1 1 1 1 3 20 1 1 2 55 2 1
201328003287 14 1 10 2 1 7 20 1 1 2 55 2 1
201328003305 23 2 1 2 1 3 1 0 1 4 55 1 1
201328003325 17 1 1 2 3 3 20 1 1 2 45 1 1
201328003368 7 4 2 2 1 7 20 0 1 2 35 2 2
201328003371 2 2 2 1 1 3 20 0 1 2 55 1 2
201328003376 23 2 1 2 1 3 1 0 1 2 55 1 1
201328003420 13 1 2 1 1 7 20 1 1 2 55 2 2
201328003421 0 2 2 2 1 3 20 0 1 2 55 4 2
201328003427 23 2 1 2 1 3 1 0 1 2 55 4 1
201328003429 19 1 2 1 1 7 0 1 1 2 55 4 2
201328003432 14 1 1 1 1 3 20 1 1 2 55 4 1
201328003442 5 2 1 2 1 3 0 1 1 2 35 1 1
201328003460 21 2 10 2 2 7 8 1 1 2 55 1 1
201328003461 3 2 10 2 1 3 20 1 1 2 55 2 1
201328003463 12 1 2 2 1 3 2 0 1 2 55 2 2
201328003467 10 1 10 2 3 3 1 0 1 2 45 4 1
201328003488 22 2 1 2 1 3 1 0 1 2 55 1 1
201328003503 11 1 1 2 1 3 20 0 1 2 55 1 1
201328003524 10 1 10 2 1 3 20 0 1 2 45 1 2
201328003560 15 1 1 1 1 7 20 1 1 2 55 3 1
201328003562 18 1 1 2 1 3 0 1 1 2 55 1 1
201328003603 14 1 10 2 1 7 20 1 1 2 45 3 1
201328003630 1 2 5 2 1 3 0 1 1 2 55 2 1
201328003650 23 2 1 1 1 3 20 0 1 2 55 3 1
201328003686 15 1 2 2 1 3 20 0 1 2 55 3 2
201328003688 14 1 10 1 1 7 20 1 1 2 35 1 2
201328003702 11 1 1 2 1 3 20 0 1 2 55 1 1
201328003710 0 2 1 2 1 3 20 0 1 3 55 3 1
201328003726 18 3 2 2 1 3 20 1 1 2 25 3 2
201328003730 17 5 1 2 1 3 1 0 1 2 55 1 1
201328003738 15 1 10 2 1 3 20 1 1 2 45 2 1
201328003740 13 1 10 2 1 3 1 0 1 2 55 1 2
201328003769 12 1 1 2 1 3 1 0 1 2 55 4 2
201328003774 9 1 7 2 1 7 1 0 1 2 35 2 2
201328003844 10 1 1 1 1 7 20 1 1 2 55 3 1
201328003845 18 2 10 2 3 3 20 1 1 2 45 1 2
201328110018 20 2 1 1 2 3 20 0 1 2 45 1 1
201328110020 14 1 10 2 1 3 20 1 1 2 45 1 1
201328110048 2 2 4 1 1 7 1 1 1 2 55 4 4
201328110099 1 2 10 1 1 7 1 1 1 2 35 2 2
201328110121 16 1 1 2 1 3 1 0 2 2 65 1 1
201328110161 21 2 1 1 1 7 1 0 1 2 55 1 1
201328110168 6 4 11 2 1 3 20 0 1 2 55 1 4
201328110170 23 2 4 2 1 3 0 1 1 2 55 1 4
201328110189 23 2 1 1 1 3 1 1 1 2 25 1 1
201328110213 7 4 4 2 1 7 3 0 1 2 55 1 3
201328110220 20 2 1 2 2 3 20 0 1 2 55 1 1
201328110222 3 2 1 1 1 7 20 1 1 2 55 1 1
201328110255 14 1 4 2 3 3 20 0 1 2 55 1 2
201328110263 12 1 1 2 1 3 20 1 1 2 55 1 3
201328110275 14 1 10 2 1 3 20 1 1 2 55 1 3
201328110342 22 3 4 2 1 3 20 1 1 2 50 1 3
201328110351 9 1 4 2 1 3 1 0 1 2 55 2 3
201328110366 9 1 10 2 1 3 20 0 1 2 55 2 2
201328110404 7 4 4 2 1 3 20 0 1 2 55 1 3
201328110421 17 1 10 2 2 3 1 0 1 2 55 1 1
201328110453 11 1 10 2 2 3 20 0 1 2 25 1 2
201328110477 11 1 10 2 2 7 1 1 1 2 55 1 1
201328110482 4 2 4 2 1 3 20 0 1 2 55 1 3
201328110500 14 1 10 2 1 3 20 1 1 2 55 1 3
201328110513 14 1 10 2 2 3 2 0 1 2 25 1 1
201328110565 7 1 10 2 1 3 20 0 1 2 20 1 2
201328110566 8 1 2 2 1 3 20 0 1 2 55 1 2
201328110588 17 1 1 1 1 3 1 0 1 2 45 1 1
201328110605 10 1 4 2 1 3 1 0 1 2 55 1 2
201328110613 6 3 10 2 1 3 20 0 1 2 25 3 1
201328110620 13 1 1 2 1 3 20 0 1 2 55 1 1
201328110644 8 1 1 2 3 3 1 1 1 2 55 1 1
201328110659 7 1 1 2 1 3 20 0 1 2 40 1 4
201328110661 7 1 10 2 1 3 20 0 1 2 55 1 4
201328110671 13 1 1 2 2 3 20 1 1 2 55 1 1
201328110674 1 2 1 2 1 3 20 0 1 2 55 1 1
201328110676 14 1 10 2 2 3 1 0 1 2 55 1 1
201328110680 17 1 1 2 1 7 1 1 1 2 55 1 1
201328110687 5 1 1 2 1 3 1 0 1 2 55 1 1
201328110688 13 1 1 2 3 3 20 0 1 2 55 1 1
201328110713 15 1 1 2 1 3 20 0 1 4 35 1 1
201328110720 14 1 1 2 1 3 20 0 1 4 35 1 1
201328110735 17 1 1 2 1 3 20 0 1 4 35 1 1
201328110746 7 1 1 2 2 3 20 0 1 2 35 1 1
201328110752 2 2 1 2 1 3 20 0 2 2 65 1 1
201328110764 17 1 10 2 2 3 20 0 1 2 55 1 2
201328110765 21 2 10 2 3 3 20 0 1 2 55 1 2
201328110772 16 1 1 2 1 7 20 0 1 2 55 2 1
201328110779 11 1 1 2 1 3 20 0 1 2 55 3 1
201328110782 11 1 1 1 3 7 1 0 3 2 55 1 1
201328110788 14 1 1 2 2 3 20 0 1 2 55 1 1
201328110802 12 1 10 2 1 3 1 0 1 4 35 1 2
201328110824 8 1 4 2 1 3 1 0 1 2 55 2 3
201328110841 21 3 1 2 1 3 20 0 1 2 55 1 1
201328110895 8 1 2 2 1 3 20 0 2 2 45 1 2
201328110902 14 1 4 2 1 3 20 1 1 2 55 1 3
201328110903 18 5 4 1 1 7 1 1 1 2 55 1 2
201328110920 16 1 1 2 2 3 20 0 1 2 55 1 1
201328110942 15 1 1 2 1 3 1 0 1 2 55 2 1
201328110967 0 2 3 2 1 3 20 0 1 2 55 3 10
201328110968 16 1 10 1 2 3 20 0 1 2 55 1 1
201328110974 3 2 1 2 1 3 1 0 1 2 55 2 1
201328110976 13 1 1 2 2 3 1 1 1 2 55 1 1
201328110991 10 1 2 2 1 3 1 1 5 4 35 1 2
201328110996 12 1 1 2 1 3 20 0 1 2 25 1 1
201328110998 4 3 1 2 1 3 20 0 5 4 35 1 1
201328111022 17 1 10 2 1 3 20 0 1 4 35 1 1
201328111069 7 1 2 2 1 3 20 0 1 2 55 1 2
201328111087 7 1 1 2 2 3 1 0 1 4 45 1 1
201328111099 0 2 1 1 1 3 20 0 1 2 35 1 1
201328111121 10 1 2 2 1 3 2 0 1 2 25 2 2
201328111146 11 1 1 2 2 3 0 0 1 4 45 1 1
201328111163 15 1 1 2 1 3 0 0 1 2 55 1 1
201328111181 16 1 1 2 1 3 20 1 1 2 55 1 1
201328111185 10 1 1 2 1 3 20 0 1 2 55 1 1
201328111195 9 1 1 2 3 3 20 1 1 2 55 1 1
201328111198 0 2 1 2 1 3 20 0 1 2 55 1 1
201328111204 17 1 1 2 2 3 20 0 1 2 55 1 1
201328111207 14 1 1 2 1 3 20 0 1 2 35 2 1
201328111209 17 1 1 2 1 3 1 0 1 2 55 1 1
201328111211 0 3 1 2 1 7 1 1 1 2 35 4 1
201328111246 14 1 10 2 1 3 20 0 3 2 50 2 1
201328111252 1 2 1 1 1 3 1 0 1 2 15 1 1
201328111282 16 1 1 2 1 3 1 0 1 2 55 1 1
201328111286 7 1 10 2 1 3 20 1 1 2 55 1 1
201328111289 11 1 10 2 3 3 20 0 1 2 55 1 1
201328111296 7 1 10 1 1 7 1 0 1 2 55 3 1
201328111304 16 1 1 2 3 3 20 0 1 2 55 1 1
201328111330 15 1 1 2 2 3 8 1 1 2 55 1 1
201328111351 17 1 1 2 2 3 20 0 1 2 35 1 1
201328111381 18 1 1 2 2 3 1 0 1 2 35 1 1
201328111384 12 1 10 2 1 3 20 0 1 2 45 1 1
201328111392 12 1 10 2 2 3 20 0 1 2 55 1 1
201328111409 10 1 10 2 1 3 20 0 1 2 55 3 1
201328111416 15 1 1 2 3 3 1 0 1 2 40 1 1
201328111420 16 1 10 2 1 5 0 0 1 2 55 3 1
201328111424 15 1 1 2 1 3 1 0 3 4 65 1 1
201328111450 18 1 10 2 1 3 1 1 1 2 55 1 11
201328111451 16 1 1 2 1 3 1 0 1 2 55 1 1
201328111456 12 1 1 2 3 3 20 0 1 2 55 1 1
201328111460 14 1 1 2 2 3 2 0 1 4 45 1 1
201328111463 10 1 1 2 1 3 1 0 1 2 45 1 1
201328111496 0 2 10 2 1 3 1 0 1 2 55 3 1
201328111527 12 1 1 2 2 3 1 0 1 4 35 1 1
201328111539 15 1 10 2 2 3 1 0 5 4 35 1 2
201328111547 16 1 1 2 2 3 20 0 1 3 25 1 1
201328111560 20 1 1 2 2 3 1 0 1 2 55 1 1
201328111568 11 1 10 2 2 3 1 1 2 2 65 1 1
201328111578 15 1 1 2 1 3 20 1 1 2 35 1 1
201328111599 6 1 1 2 1 3 20 0 1 2 55 1 1
201328111603 15 1 1 2 1 7 0 0 1 2 55 1 1
201328111604 18 1 10 2 2 3 20 0 1 2 55 1 1
201328111606 16 1 1 2 2 3 1 0 1 2 55 1 1
201328111612 14 1 10 2 1 3 1 1 1 2 55 1 1
201328111617 12 1 1 2 1 3 1 0 1 2 55 1 1
201328111644 8 1 1 2 1 3 1 0 1 2 35 1 1
201328111654 9 1 1 1 2 3 20 1 5 2 25 1 1
201328111721 18 1 2 2 1 3 1 0 1 2 55 3 2
201328111728 20 1 1 1 1 3 1 0 1 2 35 1 2
201328111734 16 1 2 1 1 7 1 0 1 2 25 1 2
201328111760 8 1 1 2 3 3 20 0 1 4 45 1 1
201328111767 20 1 1 2 3 3 20 0 2 2 35 1 1
201328111786 0 2 1 2 10 3 1 0 1 2 55 2 1
201328111820 18 1 1 2 1 7 20 0 1 2 45 1 1
201328111860 12 1 1 2 3 3 1 1 1 2 55 1 1
201328111866 0 2 1 1 1 3 20 0 1 2 55 1 1
201328111883 22 3 1 2 2 7 1 1 1 2 45 1 1
201328111908 12 1 1 2 2 3 20 1 1 2 55 1 1
201328111914 6 4 2 2 1 3 1 0 1 2 55 1 2
201328111926 0 2 10 2 1 3 20 0 1 2 55 2 2
201328111941 10 1 1 2 2 3 20 0 1 2 55 1 1
201328111947 15 1 1 2 2 3 20 0 4 2 25 1 1
201328111948 15 1 1 2 2 3 0 0 1 4 35 1 1
201328111978 13 1 1 2 2 3 20 0 1 2 55 1 1
201328111993 10 1 10 2 1 3 20 1 1 2 55 1 1
201328112024 13 1 10 2 1 1 20 0 1 2 55 3 1
201328112101 22 2 2 1 1 3 20 0 1 2 55 3 2
201328112121 16 1 10 2 2 3 1 0 1 2 55 1 1
201328112123 15 1 10 2 2 3 20 0 1 2 55 1 1
201328112129 2 2 1 1 1 3 1 0 1 2 55 1 1
